date,year,month,product,bank,total_volume,approved_pct,bd_pct,td_pct,total_decline_pct
2022-01-12,2022,1,NFS,Jana Small Finance Bank Ltd,0.56,73.61,24.33,0.38,24.709999999999997
2022-01-12,2022,1,AEPS,State Bank of India,85.17,62.63,13.03,4.26,17.29
2022-01-12,2022,1,AEPS,Punjab National Bank,30.97,65.26,9.13,2.36,11.49
2022-01-12,2022,1,AEPS,Indian Bank,18.84,65.01,12.83,2.73,15.56
2022-01-12,2022,1,AEPS,Union Bank of India,18.77,66.42,11.13,0.83,11.96
2022-01-12,2022,1,AEPS,Bank of India,16.39,63.95,12.14,1.65,13.790000000000001
2022-01-12,2022,1,AEPS,Central Bank of India,14.3,59.22,17.49,4.45,21.939999999999998
2022-01-12,2022,1,AEPS,Bank of Baroda,11.39,38.76,47.96,0.74,48.7
2022-01-12,2022,1,AEPS,Baroda Uttar Pradesh Gramin Bank,9.46,65.05,12.76,0.92,13.68
2022-01-12,2022,1,AEPS,Canara Bank,9.31,66.36,11.78,0.91,12.69
2022-01-12,2022,1,AEPS,India Post Payment Bank,8.95,58.66,19.17,0.91,20.080000000000002
2022-01-12,2022,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,7.36,59.14,6.14,3.28,9.42
2022-01-12,2022,1,AEPS,UCO Bank,6.98,63.72,8.43,3.03,11.459999999999999
2022-01-12,2022,1,AEPS,Uttar Bihar Grameen Bank,6.36,54.78,9.29,2.58,11.87
2022-01-12,2022,1,AEPS,Indian Overseas Bank,4.26,72.28,7.11,6.19,13.3
2022-01-12,2022,1,AEPS,Bangiya Gramin Vikash Bank,3.81,65.16,7.94,6.61,14.55
2022-01-12,2022,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,3.86,63.04,7.31,1.11,8.42
2022-01-12,2022,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,2.92,59.95,14.38,2.73,17.11
2022-01-12,2022,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,2.72,67.66,8.13,4.05,12.18
2022-01-12,2022,1,AEPS,Indusind Bank,2.67,72.03,11.53,1.72,13.25
2022-01-12,2022,1,AEPS,Bank of Maharashtra,2.44,66.06,11.85,2.6,14.45
2022-01-12,2022,1,AEPS,Airtel Payment Bank,2.19,68.04,14.07,9.4,23.47
2022-01-12,2022,1,AEPS,Rajasthan Marudhara Gramin Bank,2.0,57.22,6.38,8.76,15.14
2022-01-12,2022,1,AEPS,ICICI Bank,2.07,60.96,13.2,2.84,16.04
2022-01-12,2022,1,AEPS,Madhyanchal Gramin Bank,1.9,54.63,10.03,8.9,18.93
2022-01-12,2022,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,1.83,64.93,12.7,1.3,14.0
2022-01-12,2022,1,AEPS,Utkal Gramin Bank,1.68,60.89,8.11,10.09,18.2
2022-01-12,2022,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,1.72,57.11,21.68,2.2,23.88
2022-01-12,2022,1,AEPS,Fino Payments Bank,1.51,64.28,19.1,2.24,21.340000000000003
2022-01-12,2022,1,AEPS,Punjab & Sind Bank,1.28,55.77,13.19,9.41,22.6
2022-01-12,2022,1,AEPS,Andhra Pradesh Grameena Vikash Bank,1.29,66.26,13.13,4.14,17.27
2022-01-12,2022,1,AEPS,HDFC Bank,1.24,45.35,35.79,3.64,39.43
2022-01-12,2022,1,AEPS,IDBI Bank,1.1,58.6,21.81,1.1,22.91
2022-01-12,2022,1,AEPS,Baroda Gujarat Gramin Bank,1.06,61.47,13.32,1.88,15.2
2022-01-12,2022,1,AEPS,Tripura Gramin Bank,0.96,68.02,10.24,2.41,12.65
2022-01-12,2022,1,AEPS,Andhra Pragathi Grameena Bank,0.91,70.04,12.9,6.86,19.76
2022-01-12,2022,1,AEPS,Uttar Banga Kshetriya Gramin Bank,0.95,69.04,8.11,1.93,10.04
2022-01-12,2022,1,AEPS,Sarva Haryana Gramin Bank,0.9,52.03,11.39,4.98,16.37
2022-01-12,2022,1,AEPS,Odisha Gramya Bank,0.86,61.17,7.18,3.16,10.34
2022-01-12,2022,1,AEPS,Axis Bank,0.85,56.56,27.22,1.94,29.16
2022-01-12,2022,1,AEPS,Telangana Grameena Bank,0.7,68.26,9.14,12.32,21.46
2022-01-12,2022,1,AEPS,Karnataka Vikas Grameena Bank,0.66,65.33,11.81,15.91,27.72
2022-01-12,2022,1,AEPS,Paytm Payments Bank,0.56,70.51,17.6,3.93,21.53
2022-01-12,2022,1,AEPS,Punjab Gramin Bank,0.54,45.12,15.28,2.34,17.619999999999997
2022-01-12,2022,1,AEPS,Assam Gramin Vikash Bank,0.46,33.13,47.98,2.41,50.39
2022-01-12,2022,1,AEPS,IDFC First Bank,0.34,60.28,22.45,10.69,33.14
2022-01-12,2022,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.32,68.51,15.23,10.13,25.36
2022-01-12,2022,1,AEPS,Federal Bank,0.25,64.14,18.46,20.13,38.59
2022-01-12,2022,1,AEPS,Vidarbha Konkan Gramin Bank,0.29,59.05,18.24,1.66,19.9
2022-01-12,2022,1,AEPS,Kotak Mahindra Bank,0.27,44.84,39.25,4.83,44.08
2022-01-12,2022,1,AEPS,Saptagiri Grameena Bank,0.27,66.6,16.5,5.37,21.87
2023-01-01,2023,1,NFS,State Bank of India,105.06,86.0,12.48,0.51,12.99
2023-01-01,2023,1,NFS,Union Bank Of India,32.73,82.69,16.25,0.13,16.38
2023-01-01,2023,1,NFS,Bank Of Baroda,30.64,79.16,18.45,1.41,19.86
2023-01-01,2023,1,NFS,Canara Bank,30.1,84.61,14.15,0.41,14.56
2023-01-01,2023,1,NFS,HDFC Bank,26.7,87.44,11.45,0.11,11.559999999999999
2023-01-01,2023,1,NFS,Punjab National Bank,25.44,83.05,15.06,0.92,15.98
2023-01-01,2023,1,NFS,Indian Bank,23.36,83.23,14.79,0.75,15.54
2023-01-01,2023,1,NFS,Bank Of India,18.63,83.15,15.59,0.26,15.85
2023-01-01,2023,1,NFS,ICICI Bank,14.94,87.35,11.48,0.1,11.58
2023-01-01,2023,1,NFS,Axis Bank,14.63,87.33,10.07,1.33,11.4
2023-01-01,2023,1,NFS,Central Bank of India,11.2,77.55,20.81,0.08,20.889999999999997
2023-01-01,2023,1,NFS,Indian Overseas Bank,10.6,82.79,15.1,1.02,16.12
2023-01-01,2023,1,NFS,Kotak Mahindra Bank,8.8,82.52,15.67,0.78,16.45
2023-01-01,2023,1,NFS,UCO Bank,8.36,81.48,14.09,2.81,16.9
2023-01-01,2023,1,NFS,Federal Bank,7.95,86.0,13.07,0.08,13.15
2023-01-01,2023,1,NFS,Bank of Maharashtra,7.55,78.5,14.17,5.34,19.509999999999998
2023-01-01,2023,1,NFS,Indusind Bank,7.36,86.59,11.06,1.66,12.72
2023-01-01,2023,1,NFS,IDBI Bank,5.75,81.18,15.59,2.28,17.87
2023-01-01,2023,1,NFS,Karnataka Bank,4.07,80.25,17.91,0.95,18.86
2023-01-01,2023,1,NFS,Ujjivan Small Finance Bank Limited,3.99,79.55,19.35,0.26,19.610000000000003
2023-01-01,2023,1,NFS,Karur Vysya Bank,3.81,82.72,11.78,4.69,16.47
2023-01-01,2023,1,NFS,IDFC,3.73,86.5,12.2,0.37,12.569999999999999
2023-01-01,2023,1,NFS,Yes Bank Ltd,3.67,87.19,10.47,0.53,11.0
2023-01-01,2023,1,NFS,Fino Payments Bank,3.22,75.13,20.97,3.06,24.029999999999998
2023-01-01,2023,1,NFS,Bandhan Bank limited,2.66,84.97,13.64,0.49,14.13
2023-01-01,2023,1,NFS,Department of Post,2.36,71.79,19.44,7.05,26.490000000000002
2023-01-01,2023,1,NFS,The South Indian Bank,2.32,85.18,12.94,1.02,13.959999999999999
2023-01-01,2023,1,NFS,Punjab and Sind Bank,1.95,79.48,18.69,0.84,19.53
2023-01-01,2023,1,NFS,Paytm Payments Bank Ltd,1.93,81.51,17.21,0.14,17.35
2023-01-01,2023,1,NFS,City Union Bank,1.8,82.69,13.6,2.62,16.22
2023-01-01,2023,1,NFS,Jammu and Kashmir Bank,1.74,79.79,18.87,0.14,19.01
2023-01-01,2023,1,NFS,Tamilnaad Mercantile Bank,1.66,78.11,17.0,3.68,20.68
2023-01-01,2023,1,NFS,Kerala Gramin Bank,1.66,83.81,15.11,0.56,15.67
2023-01-01,2023,1,NFS,Fincare Small Finance Bank Limited,1.39,69.94,29.25,0.06,29.31
2023-01-01,2023,1,NFS,Yes Bank ? Prepaid ? YP2,1.34,68.05,29.52,1.76,31.28
2023-01-01,2023,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.33,64.46,33.0,1.84,34.84
2023-01-01,2023,1,NFS,Equitas Small Finance Bank Ltd.,1.28,87.38,11.67,0.17,11.84
2023-01-01,2023,1,NFS,ESAF Small Finance Bank,1.17,78.08,20.87,0.24,21.11
2023-01-01,2023,1,NFS,DBS Bank,1.14,78.49,20.3,0.28,20.580000000000002
2023-01-01,2023,1,NFS,Pragathi Krishna Gramin Bank,1.0,79.21,19.65,0.37,20.02
2023-01-01,2023,1,NFS,AU Small Finance Bank,0.98,84.35,12.63,1.91,14.540000000000001
2023-01-01,2023,1,NFS,Maharashtra Gramin Bank,0.89,79.66,15.51,3.71,19.22
2023-01-01,2023,1,NFS,Saraswat Co-operative Bank,0.87,88.05,10.57,0.23,10.8
2023-01-01,2023,1,NFS,Chhattisgarh  Gramin Bank,0.84,78.39,14.89,5.73,20.62
2023-01-01,2023,1,NFS,RBL Bank Limited,0.73,85.19,13.52,0.38,13.9
2023-01-01,2023,1,NFS,Jana Small Finance Bank Ltd,0.68,72.35,24.69,1.43,26.12
2023-01-01,2023,1,NFS,Standard Chartered Bank,0.68,87.4,11.41,0.18,11.59
2023-01-01,2023,1,NFS,Andhra Pragathi Grameena Bank,0.68,74.9,18.27,6.0,24.27
2023-01-01,2023,1,NFS,Citibank,0.55,89.43,9.36,0.14,9.5
2023-01-01,2023,1,NFS,"Jila Sahakari Kendriya Bank Maryadit,Raipur",0.53,85.69,12.07,1.33,13.4
2023-01-01,2023,1,AEPS,State Bank of India,103.61,77.88,16.51,5.0,21.51
2023-01-01,2023,1,AEPS,Punjab National Bank,36.89,85.62,12.6,1.29,13.89
2023-01-01,2023,1,AEPS,Indian Bank,23.7,79.09,16.6,3.85,20.450000000000003
2023-01-01,2023,1,AEPS,Union Bank of India,21.81,83.99,13.03,2.45,15.48
2023-01-01,2023,1,AEPS,Bank of India,19.26,80.97,14.89,3.64,18.53
2023-01-01,2023,1,AEPS,Central Bank of India,18.12,75.98,20.36,3.21,23.57
2023-01-01,2023,1,AEPS,Baroda Uttar Pradesh Gramin Bank,13.23,80.3,15.53,3.64,19.169999999999998
2023-01-01,2023,1,AEPS,India Post Payment Bank,11.5,74.01,23.9,1.62,25.52
2023-01-01,2023,1,AEPS,Bank of Baroda,13.88,46.15,51.14,2.44,53.58
2023-01-01,2023,1,AEPS,Canara Bank,10.04,83.94,14.74,0.85,15.59
2023-01-01,2023,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,8.56,85.36,8.73,5.3,14.030000000000001
2023-01-01,2023,1,AEPS,UCO Bank,8.71,75.6,11.24,12.71,23.950000000000003
2023-01-01,2023,1,AEPS,Uttar Bihar Grameen Bank,7.8,80.94,16.67,1.77,18.44
2023-01-01,2023,1,AEPS,Bangiya Gramin Vikash Bank,5.2,84.77,9.32,5.58,14.9
2023-01-01,2023,1,AEPS,Indian Overseas Bank,4.23,88.71,9.01,1.85,10.86
2023-01-01,2023,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,4.21,86.13,10.24,3.19,13.43
2023-01-01,2023,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,3.66,86.48,10.86,2.0,12.86
2023-01-01,2023,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,3.12,78.71,17.79,3.02,20.81
2023-01-01,2023,1,AEPS,Indusind Bank,2.93,84.5,13.38,1.71,15.09
2023-01-01,2023,1,AEPS,Bank of Maharashtra,2.95,75.14,17.66,6.78,24.44
2023-01-01,2023,1,AEPS,Airtel Payment Bank,2.71,77.41,15.3,6.85,22.15
2023-01-01,2023,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,2.38,82.96,14.95,1.69,16.64
2023-01-01,2023,1,AEPS,Rajasthan Marudhara Gramin Bank,2.21,81.28,9.05,9.21,18.26
2023-01-01,2023,1,AEPS,Madhyanchal Gramin Bank,2.52,60.3,30.81,8.38,39.19
2023-01-01,2023,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,2.47,71.09,25.47,2.85,28.32
2023-01-01,2023,1,AEPS,ICICI Bank,2.23,73.81,20.58,5.18,25.759999999999998
2023-01-01,2023,1,AEPS,Fino Payments Bank,1.88,74.43,22.53,2.61,25.14
2023-01-01,2023,1,AEPS,Utkal Gramin Bank,1.61,78.56,10.74,10.3,21.04
2023-01-01,2023,1,AEPS,Punjab & Sind Bank,1.86,60.8,32.71,6.02,38.730000000000004
2023-01-01,2023,1,AEPS,Andhra Pradesh Grameena Vikash Bank,1.62,79.04,15.9,4.7,20.6
2023-01-01,2023,1,AEPS,HDFC Bank,1.55,57.36,38.58,3.6,42.18
2023-01-01,2023,1,AEPS,IDBI Bank,1.35,74.22,24.13,1.21,25.34
2023-01-01,2023,1,AEPS,Uttar Banga Kshetriya Gramin Bank,1.18,88.36,9.66,1.64,11.3
2023-01-01,2023,1,AEPS,Baroda Gujarat Gramin Bank,1.2,79.42,16.96,3.17,20.130000000000003
2023-01-01,2023,1,AEPS,Telangana Grameena Bank,1.1,77.49,13.89,8.23,22.12
2023-01-01,2023,1,AEPS,Tripura Gramin Bank,1.11,79.07,19.0,1.53,20.53
2023-01-01,2023,1,AEPS,Sarva Haryana Gramin Bank,1.18,63.71,33.85,2.03,35.88
2023-01-01,2023,1,AEPS,Karnataka Vikas Grameena Bank,0.95,74.74,13.81,11.16,24.97
2023-01-01,2023,1,AEPS,Axis Bank,1.02,65.81,30.33,3.39,33.72
2023-01-01,2023,1,AEPS,Odisha Gramya Bank,0.8,85.26,10.47,3.84,14.31
2023-01-01,2023,1,AEPS,Assam Gramin Vikash Bank,0.81,41.0,56.43,2.13,58.56
2023-01-01,2023,1,AEPS,Paytm Payments Bank,0.65,77.42,19.2,2.94,22.14
2023-01-01,2023,1,AEPS,Andhra Pragathi Grameena Bank,0.63,77.14,17.58,4.93,22.509999999999998
2023-01-01,2023,1,AEPS,Punjab Gramin Bank,0.63,72.38,25.09,1.95,27.04
2023-01-01,2023,1,AEPS,IDFC First Bank,0.45,63.78,23.72,12.06,35.78
2023-01-01,2023,1,AEPS,Karnataka Bank,0.4,61.63,27.16,10.83,37.99
2023-01-01,2023,1,AEPS,Vidarbha Konkan Gramin Bank,0.35,74.69,21.19,3.73,24.92
2023-01-01,2023,1,AEPS,Kotak Mahindra Bank,0.36,52.11,43.47,3.94,47.41
2023-01-01,2023,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.3,73.78,17.67,6.94,24.610000000000003
2023-01-01,2023,1,AEPS,Federal Bank,0.29,77.39,18.45,3.69,22.14
2023-01-02,2023,1,NFS,State Bank of India,101.94,86.29,12.51,0.25,12.76
2023-01-02,2023,1,NFS,Union Bank Of India,30.45,84.36,14.09,0.66,14.75
2023-01-02,2023,1,NFS,Bank Of Baroda,29.12,79.68,18.47,0.95,19.419999999999998
2023-01-02,2023,1,NFS,Canara Bank,28.88,85.06,13.61,0.55,14.16
2023-01-02,2023,1,NFS,HDFC Bank,25.54,87.37,11.58,0.12,11.7
2023-01-02,2023,1,NFS,Punjab National Bank,24.89,82.47,13.67,3.0,16.67
2023-01-02,2023,1,NFS,Indian Bank,22.54,82.7,14.52,1.63,16.15
2023-01-02,2023,1,NFS,Bank Of India,17.62,83.16,15.29,0.59,15.879999999999999
2023-01-02,2023,1,NFS,ICICI Bank,13.97,87.12,11.78,0.1,11.879999999999999
2023-01-02,2023,1,NFS,Axis Bank,13.79,86.62,10.68,1.75,12.43
2023-01-02,2023,1,NFS,Central Bank of India,10.54,78.24,20.42,0.45,20.87
2023-01-02,2023,1,NFS,Indian Overseas Bank,10.33,83.4,14.88,0.94,15.82
2023-01-02,2023,1,NFS,Kotak Mahindra Bank,8.54,83.11,15.42,0.48,15.9
2023-01-02,2023,1,NFS,UCO Bank,7.8,83.74,14.16,1.22,15.38
2023-01-02,2023,1,NFS,Federal Bank,7.51,85.9,12.89,0.49,13.38
2023-01-02,2023,1,NFS,Indusind Bank,6.86,87.95,11.23,0.15,11.38
2023-01-02,2023,1,NFS,Bank of Maharashtra,6.62,83.07,14.63,0.65,15.280000000000001
2023-01-02,2023,1,NFS,IDBI Bank,5.39,82.76,15.64,0.7,16.34
2023-01-02,2023,1,NFS,Karnataka Bank,3.92,78.04,15.56,5.53,21.09
2023-01-02,2023,1,NFS,Ujjivan Small Finance Bank Limited,3.64,80.34,18.69,0.18,18.87
2023-01-02,2023,1,NFS,IDFC,3.55,86.53,12.01,0.6,12.61
2023-01-02,2023,1,NFS,Yes Bank Ltd,3.51,88.45,10.56,0.13,10.690000000000001
2023-01-02,2023,1,NFS,Karur Vysya Bank,3.46,85.36,12.29,1.51,13.799999999999999
2023-01-02,2023,1,NFS,Fino Payments Bank,3.23,78.71,19.07,1.43,20.5
2023-01-02,2023,1,NFS,Bandhan Bank limited,2.46,85.4,13.59,0.18,13.77
2023-01-02,2023,1,NFS,The South Indian Bank,2.19,85.36,12.84,1.08,13.92
2023-01-02,2023,1,NFS,Department of Post,1.95,77.82,20.36,1.05,21.41
2023-01-02,2023,1,NFS,Paytm Payments Bank Ltd,1.84,81.7,17.15,0.16,17.31
2023-01-02,2023,1,NFS,Jammu and Kashmir Bank,1.83,80.06,18.25,0.71,18.96
2023-01-02,2023,1,NFS,Punjab and Sind Bank,1.83,80.17,18.18,0.76,18.94
2023-01-02,2023,1,NFS,Kerala Gramin Bank,1.66,83.63,14.75,1.13,15.879999999999999
2023-01-02,2023,1,NFS,City Union Bank,1.66,82.91,13.49,2.73,16.22
2023-01-02,2023,1,NFS,Tamilnaad Mercantile Bank,1.5,80.67,17.18,1.34,18.52
2023-01-02,2023,1,NFS,Fincare Small Finance Bank Limited,1.4,70.06,29.15,0.07,29.22
2023-01-02,2023,1,NFS,Equitas Small Finance Bank Ltd.,1.21,86.83,11.68,0.77,12.45
2023-01-02,2023,1,NFS,Yes Bank ? Prepaid ? YP2,1.17,70.36,28.6,0.38,28.98
2023-01-02,2023,1,NFS,ESAF Small Finance Bank,1.14,79.46,19.54,0.2,19.74
2023-01-02,2023,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.07,64.22,32.84,2.38,35.220000000000006
2023-01-02,2023,1,NFS,DBS Bank,1.04,79.5,19.09,0.62,19.71
2023-01-02,2023,1,NFS,Pragathi Krishna Gramin Bank,0.94,78.96,19.6,0.68,20.28
2023-01-02,2023,1,NFS,AU Small Finance Bank,0.93,86.42,12.38,0.17,12.55
2023-01-02,2023,1,NFS,Saraswat Co-operative Bank,0.84,85.32,9.4,4.25,13.65
2023-01-02,2023,1,NFS,Chhattisgarh  Gramin Bank,0.8,79.07,14.95,5.17,20.119999999999997
2023-01-02,2023,1,NFS,Maharashtra Gramin Bank,0.78,81.46,15.43,2.1,17.53
2023-01-02,2023,1,NFS,RBL Bank Limited,0.7,83.25,13.37,2.56,15.93
2023-01-02,2023,1,NFS,Citibank,0.67,88.75,9.28,0.96,10.239999999999998
2023-01-02,2023,1,NFS,Andhra Pragathi Grameena Bank,0.64,73.23,18.52,7.49,26.009999999999998
2023-01-02,2023,1,NFS,Standard Chartered Bank,0.64,87.55,11.23,0.29,11.52
2023-01-02,2023,1,NFS,Jana Small Finance Bank Ltd,0.57,74.33,23.58,0.44,24.02
2023-01-02,2023,1,NFS,Sarva Haryana Gramin Bank,0.5,78.37,19.59,1.16,20.75
2023-01-02,2023,1,AEPS,State Bank of India,78.42,65.91,21.79,12.21,34.0
2023-01-02,2023,1,AEPS,Punjab National Bank,24.21,84.74,12.1,3.13,15.23
2023-01-02,2023,1,AEPS,Indian Bank,15.9,80.69,15.74,3.53,19.27
2023-01-02,2023,1,AEPS,Union Bank of India,14.83,84.88,11.54,3.54,15.079999999999998
2023-01-02,2023,1,AEPS,Bank of India,13.16,80.93,14.84,4.2,19.04
2023-01-02,2023,1,AEPS,Central Bank of India,10.22,71.8,24.11,4.06,28.169999999999998
2023-01-02,2023,1,AEPS,Baroda Uttar Pradesh Gramin Bank,9.49,83.17,14.72,2.07,16.79
2023-01-02,2023,1,AEPS,India Post Payment Bank,7.97,76.22,23.08,0.66,23.74
2023-01-02,2023,1,AEPS,Canara Bank,7.07,83.73,15.34,0.9,16.24
2023-01-02,2023,1,AEPS,Bank of Baroda,7.28,50.35,48.53,1.09,49.620000000000005
2023-01-02,2023,1,AEPS,UCO Bank,6.04,71.7,13.65,14.61,28.259999999999998
2023-01-02,2023,1,AEPS,Uttar Bihar Grameen Bank,4.7,83.56,13.23,3.16,16.39
2023-01-02,2023,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,4.59,88.88,9.14,1.95,11.09
2023-01-02,2023,1,AEPS,Indian Overseas Bank,3.97,88.49,10.82,0.67,11.49
2023-01-02,2023,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,3.07,87.4,10.35,2.23,12.58
2023-01-02,2023,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,2.78,83.16,12.0,4.81,16.81
2023-01-02,2023,1,AEPS,Bangiya Gramin Vikash Bank,2.83,88.09,8.7,3.18,11.879999999999999
2023-01-02,2023,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,2.33,88.73,9.7,1.52,11.219999999999999
2023-01-02,2023,1,AEPS,Bank of Maharashtra,2.03,82.43,14.7,2.83,17.53
2023-01-02,2023,1,AEPS,Indusind Bank,2.24,84.76,14.07,1.13,15.2
2023-01-02,2023,1,AEPS,Airtel Payment Bank,1.99,76.58,16.72,6.66,23.38
2023-01-02,2023,1,AEPS,ICICI Bank,1.73,72.7,21.55,5.71,27.26
2023-01-02,2023,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,1.55,85.32,12.94,1.72,14.66
2023-01-02,2023,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,1.61,69.76,25.62,4.58,30.200000000000003
2023-01-02,2023,1,AEPS,Rajasthan Marudhara Gramin Bank,1.4,67.05,7.1,25.82,32.92
2023-01-02,2023,1,AEPS,Fino Payments Bank,1.5,75.72,22.35,1.9,24.25
2023-01-02,2023,1,AEPS,Utkal Gramin Bank,1.19,81.45,10.39,8.12,18.509999999999998
2023-01-02,2023,1,AEPS,Punjab & Sind Bank,1.04,71.72,16.48,11.75,28.23
2023-01-02,2023,1,AEPS,Madhyanchal Gramin Bank,0.96,12.91,3.39,83.68,87.07000000000001
2023-01-02,2023,1,AEPS,HDFC Bank,0.97,59.89,36.9,3.17,40.07
2023-01-02,2023,1,AEPS,IDBI Bank,0.9,74.84,23.64,1.48,25.12
2023-01-02,2023,1,AEPS,Baroda Gujarat Gramin Bank,0.72,81.27,17.16,1.53,18.69
2023-01-02,2023,1,AEPS,Sarva Haryana Gramin Bank,0.64,70.83,26.56,2.57,29.13
2023-01-02,2023,1,AEPS,Uttar Banga Kshetriya Gramin Bank,0.73,90.0,9.44,0.53,9.969999999999999
2023-01-02,2023,1,AEPS,Axis Bank,0.69,65.18,32.25,2.53,34.78
2023-01-02,2023,1,AEPS,Odisha Gramya Bank,0.6,79.78,9.8,10.39,20.19
2023-01-02,2023,1,AEPS,Andhra Pradesh Grameena Vikash Bank,0.6,42.07,4.0,53.92,57.92
2023-01-02,2023,1,AEPS,Andhra Pragathi Grameena Bank,0.58,75.63,15.78,8.56,24.34
2023-01-02,2023,1,AEPS,Karnataka Vikas Grameena Bank,0.53,75.33,13.29,11.35,24.64
2023-01-02,2023,1,AEPS,Assam Gramin Vikash Bank,0.5,40.75,56.12,3.1,59.22
2023-01-02,2023,1,AEPS,Telangana Grameena Bank,0.44,86.12,10.45,3.4,13.85
2023-01-02,2023,1,AEPS,Tripura Gramin Bank,0.45,89.1,8.22,2.65,10.870000000000001
2023-01-02,2023,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.43,71.84,18.91,8.9,27.810000000000002
2023-01-02,2023,1,AEPS,Paytm Payments Bank,0.46,77.8,19.96,2.2,22.16
2023-01-02,2023,1,AEPS,Punjab Gramin Bank,0.33,72.49,26.66,0.8,27.46
2023-01-02,2023,1,AEPS,IDFC First Bank,0.32,66.11,24.34,9.51,33.85
2023-01-02,2023,1,AEPS,Vidarbha Konkan Gramin Bank,0.23,74.93,20.85,4.18,25.03
2023-01-02,2023,1,AEPS,Karnataka Bank,0.24,52.26,23.01,24.34,47.35
2023-01-02,2023,1,AEPS,Fincare Small Finance Bank,0.24,69.6,11.08,19.29,30.369999999999997
2023-01-02,2023,1,AEPS,Kotak Mahindra Bank,0.23,53.59,45.47,0.91,46.379999999999995
2023-01-03,2023,1,NFS,State Bank of India,109.66,86.36,12.27,0.39,12.66
2023-01-03,2023,1,NFS,Union Bank Of India,33.38,84.21,14.01,0.85,14.86
2023-01-03,2023,1,NFS,Canara Bank,31.39,85.06,13.66,0.46,14.120000000000001
2023-01-03,2023,1,NFS,Bank Of Baroda,30.82,79.4,18.83,0.81,19.639999999999997
2023-01-03,2023,1,NFS,HDFC Bank,27.7,87.24,11.48,0.3,11.780000000000001
2023-01-03,2023,1,NFS,Punjab National Bank,27.33,81.83,14.62,2.63,17.25
2023-01-03,2023,1,NFS,Indian Bank,24.47,82.78,14.91,1.19,16.1
2023-01-03,2023,1,NFS,Bank Of India,18.95,83.01,15.81,0.16,15.97
2023-01-03,2023,1,NFS,Axis Bank,14.75,87.15,10.23,1.37,11.600000000000001
2023-01-03,2023,1,NFS,ICICI Bank,14.7,86.89,11.84,0.21,12.05
2023-01-03,2023,1,NFS,Central Bank of India,11.21,80.76,17.68,0.09,17.77
2023-01-03,2023,1,NFS,Indian Overseas Bank,11.13,83.28,14.27,1.4,15.67
2023-01-03,2023,1,NFS,Kotak Mahindra Bank,9.5,82.49,14.97,1.26,16.23
2023-01-03,2023,1,NFS,UCO Bank,8.45,84.24,14.61,0.22,14.83
2023-01-03,2023,1,NFS,Federal Bank,8.05,86.29,12.46,0.37,12.83
2023-01-03,2023,1,NFS,Bank of Maharashtra,7.79,76.37,14.43,3.0,17.43
2023-01-03,2023,1,NFS,Indusind Bank,7.04,87.55,11.62,0.11,11.729999999999999
2023-01-03,2023,1,NFS,Ujjivan Small Finance Bank Limited,4.19,80.94,18.16,0.07,18.23
2023-01-03,2023,1,NFS,Yes Bank Ltd,4.01,88.78,10.21,0.03,10.24
2023-01-03,2023,1,NFS,Karnataka Bank,3.99,83.57,15.08,0.4,15.48
2023-01-03,2023,1,NFS,IDFC,3.87,87.39,11.53,0.19,11.719999999999999
2023-01-03,2023,1,NFS,Karur Vysya Bank,3.71,86.61,12.23,0.24,12.47
2023-01-03,2023,1,NFS,Fino Payments Bank,3.69,79.58,19.34,0.24,19.58
2023-01-03,2023,1,NFS,IDBI Bank,3.18,80.72,15.79,2.52,18.31
2023-01-03,2023,1,NFS,Bandhan Bank limited,2.95,83.12,13.18,2.85,16.03
2023-01-03,2023,1,NFS,The South Indian Bank,2.4,84.51,12.93,1.69,14.62
